Order,Family,Genus,Species,Genus_and_species,Nest,Nest_with_active_construction,Nest_with_active_construction_and_material,Nesting_behavior,Nesting_behavior,Nesting_behavior,Nesting_material,Nesting_material,Nesting_material,Nesting_specific_material,Larval_location,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Number_of_larval_microhabitats,Host,Larval_nutrition,Inundation_tolerance_of_larvae,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Larval_specific_microhabitat,Larval_diet_breadth,Plant_taxa,Body_length_(categories),Body_hair_(categories),Body_structure,"Body_length_(mm,_raw_data)",ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Sociality,Number_of_generations,Number_of_generations,Number_of_generations,Number_of_generations,Buzz_pollinator,Flight_behaviour,Flight_height,Tolerance_to_human_influence,Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(months),Spatial_distribution_in_Europe,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,AOO_(Area_of_occupancy),EOO_(Extent_of_occurrence),STI_(Species_temperature_index),SCI_(Species_continentality_index),Validator,References
Hymenoptera,Megachilidae,Megachile,hohmanni,Megachile hohmanni,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,medium,NA,NA,NA,3.51,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,yes,yes,yes,no,no,no,"march,_april,_june",NA,NA,NA,NA,NA,NA,NA,NA,28,365,19.78698293,2.621822267,Shawn Lemaine,"Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,hungarica,Megachile hungarica,yes,yes,NA,no,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,pollen/nectar,no,NA,NA,NA,NA,NA,polylectic,multiple,medium,NA,NA,NA,3.44,5,NA,NA,no,no,5.31,2,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"may,_june,_july",NA,NA,NA,NA,NA,NA,NA,NA,124,612515,15.11787707,6.654653209,Shawn Lemaine,"Grace, A. (2010). Introductory biogeography to bees of the Eastern Mediterranean and Near East (pp. 284-p). Sussex, UK: Bexhill Museum.
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,inexspectata,Megachile inexspectata,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,not_long,NA,NA,2.64,5,NA,NA,no,no,4.71,3,NA,NA,no,no,0.34,3,NA,NA,no,no,466.67,3,NA,NA,no,no,155,3,NA,NA,no,no,solitary,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,19.125,5.595838623,Shawn Lemaine,"Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,lagopoda,Megachile lagopoda,yes,yes,yes,yes,no,yes,yes,no,no,plant_tissue,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,soil/rock,polylectic,multiple,medium,not_long,NA,NA,4.43,10,NA,NA,no,no,7.81,10,NA,NA,no,no,0.52,3,NA,NA,no,no,133.33,3,NA,NA,no,no,67.33,3,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,308,4403505,9.848910624,6.448497743,Shawn Lemaine,"Amiet, F., Herrmann, M., Müller, A. and Neumeyer, R. 2004. Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis. . Centre Suisse de Cartographie de la Faune (CSCF)/Schweizerische Entomologische Gesellschaft (SEG).
Gogala, A. 2013. Bee Fauna of Slovenia: Checklist of Species (Hymenoptera, Apoidea). Available at: http://www2.pms-lj.si/andrej/apoidea.htm. 
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Praz, C.J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera research 55: 1-54.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54.
Westrich, P. 1989. Die Wildbienen Baden-Württembergs. Eugen Ulmer Gmbh, Stuttgart.
Westrich, P. 1990. Die Wildbienen Baden-Württembergs Stuttgart: Eugen Ulmer GmbH. Stuttgart: Eugen Ulmer GmbH 2."
Hymenoptera,Megachilidae,Megachile,lapponica,Megachile lapponica,yes,yes,yes,no,no,yes,yes,yes,no,plant_tissue/mud/resin,above/under_ground,no,no,yes,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,no,pollen/nectar,no,NA,NA,NA,NA,stem/soil/wood,oligolectic,Epibolium,small,not_long,NA,NA,2.79,28,NA,NA,no,no,5,28,NA,NA,no,no,0.55,3,NA,NA,no,no,133.33,3,NA,NA,no,no,66.33,3,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,3444,6846417,4.798826603,8.06885162,Shawn Lemaine,"Else, G.R. 2012. Bees Wasps & Ants Recording Society. Available at: https://bwars.com/. 
Falk S. 2015. Field Guide to the Bees of Great Britain and Ireland. pp. 778.
Gathmann, A., & Tscharntke, T. (2002). Foraging ranges of solitary bees. Journal of animal ecology, 71(5), 757-764.
Koel, H. 2023. Nederlandse bijen en hun relaties. Available at: https://www.wildebijen.nl/wildebijen.html
Kühn, J., Hamm, A., Schindler, M., & Wittmann, D. (2006). Ressourcenaufteilung zwischen der oligolektischen Blattschneiderbiene Megachile lapponica L.(Hymenoptera, Apiformes) und anderen Blütenbesuchern am schmalblättrigen Weidenröschen (Epilobium angustifolium, Onagraceae). Mitt. Dt. Ges. Allgem.
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Peeters, T.M.J., Raemakers, I.P. and Smit, J. 1999. Voorlopige atlas van de Nederlandse bijen (Apidae). European Invertebrate Survey Nederland, Leiden.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54.
Westerfelt P., Weslien J., Widenfalk O. 2018. Population patterns in relation to food and nesting resource for two cavity-nesting bee species in young boreal forest stands. Forest Ecology and Management 430: 629 - 638. Angew. Entomol, 15, 389-392."
Hymenoptera,Megachilidae,Megachile,leachella,Megachile leachella,yes,yes,yes,yes,no,yes,yes,no,no,plant_tissue,above/under_ground,no,no,yes,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,no,pollen/nectar,no,NA,NA,NA,NA,wood/stem/soil,polylectic,multiple,small,not_long,NA,NA,2.7,30,2.09,8,no,no,4.85,30,3.79,8,no,no,0.53,6,NA,NA,no,no,300,6,NA,NA,no,no,149.67,6,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,4696,9193952,10.49482422,5.58215544,Shawn Lemaine,"Amiet, F., Herrmann, M., Müller, A. and Neumeyer, R. 2004. Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis. Centre Suisse de Cartographie de la Faune (CSCF)/Schweizerische Entomologische Gesellschaft (SEG).
Else, G.R. 2012. Bees, Wasps & Ants Recording Society. Megachile leachella. Available at: http://www.bwars.com/index.php?q=bee/megachilidae/megachile-dorsalis. 
Falk S. 2015. Field Guide to the Bees of Great Britain and Ireland. pp. 780.
Gogala, A. 2013. Bee Fauna of Slovenia: Checklist of Species (Hymenoptera, Apoidea). Available at: http://www2.pms-lj.si/andrej/apoidea.htm. 
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Meng, Y. H. and Xu, H. L. 2008. Nesting behavior of Megachile leachella (Hymenoptera: Megachilidae)[J]. Acta Entomologica Sinica 11: 012.
Peeters, T.M.J., Raemakers, I.P. and Smit, J. 1999. Voorlopige atlas van de Nederlandse bijen (Apidae). European Invertebrate Survey Nederland, Leiden.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54.
Westrich, P. 1989. Die Wildbienen Baden-Württembergs. Eugen Ulmer Gmbh, Stuttgart."
Hymenoptera,Megachilidae,Megachile,lefebvrei,Megachile lefebvrei,yes,yes,yes,no,no,yes,no,yes,no,mud/pebbles,above_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,rock,polylectic,multiple,medium,not_long,NA,NA,3.99,10,NA,NA,no,no,7.06,10,NA,NA,no,no,0.58,3,NA,NA,no,no,133.33,3,NA,NA,no,no,78.33,3,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"april,_may,_june,_july,_august",NA,NA,NA,NA,NA,NA,NA,NA,128,1416128,14.79563292,6.212027835,Shawn Lemaine,"Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Praz, C.J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera research 55: 1-54.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,leucomalla,Megachile leucomalla,yes,yes,no,yes,no,no,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,medium,NA,NA,NA,3.49,6,NA,NA,no,no,6,3,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,no,yes,yes,no,no,"june,_july,_august",NA,NA,NA,NA,NA,NA,NA,NA,168,4507348,13.27895162,6.969617419,Shawn Lemaine,"Cane, J. H., Schiffhauer, D., & Kervin, L. J. 1996. Pollination, foraging, and nesting ecology of the leaf-cutting bee Megachile (Delomegachile) addenda (Hymenoptera: Megachilidae) on cranberry beds. Annals of the Entomological Society of America 89(3): 361-367.
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,ligniseca,Megachile ligniseca,yes,yes,yes,no,no,yes,yes,no,no,plant_tissue,above_ground,no,no,yes,yes,no,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,no,pollen/nectar,no,NA,NA,NA,NA,dead_wood/stem/metal pipes,polylectic,multiple,medium,not_long,NA,NA,3.55,16,NA,NA,no,no,6.31,16,NA,NA,no,no,0.63,3,NA,NA,no,no,116.67,3,NA,NA,no,no,74.33,3,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,no,yes,yes,yes,no,"june,_july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,216,2585871,7.861283883,7.351931587,Shawn Lemaine,"Amiet, F., Herrmann, M., Müller, A. and Neumeyer, R. 2004. Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis. Centre Suisse de Cartographie de la Faune (CSCF)/Schweizerische Entomologische Gesellschaft (SEG).
Falk S. 2015. Field Guide to the Bees of Great Britain and Ireland. pp. 782 -783.
Gogala, A. 2013. Bee Fauna of Slovenia: Checklist of Species (Hymenoptera, Apoidea). Available at: http://www2.pms-lj.si/andrej/apoidea.htm. 
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106..
Müller, A., Krebs, A. and Amiet, F. 1997. Bienen: Mitteleuropäische Gattungen, Lebensweise, Beobachtung. Naturbuch Verlag, Augsburg.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54.
Westrich, P. 1989. Die Wildbienen Baden-Württembergs. Eugen Ulmer Gmbh, Stuttgart."
Hymenoptera,Megachilidae,Megachile,lucidifrons,Megachile lucidifrons,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,solitary,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Lemaine,"Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,manicata,Megachile manicata,yes,yes,yes,no,no,yes,no,yes,no,mud/pebbles/sand,above_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,rock,oligolectic,Fabaceae,medium,NA,NA,NA,3.82,4,NA,NA,no,no,6.02,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april,_may",NA,NA,NA,NA,NA,NA,NA,NA,76,289259,12.39274832,6.752789231,Shawn Lemaine,"Gogala, A. 2013. Bee Fauna of Slovenia: Checklist of Species (Hymenoptera, Apoidea). Available at: http://www2.pms-lj.si/andrej/apoidea.htm. 
Grace, A. (2010). Introductory biogeography to bees of the Eastern Mediterranean and Near East (pp. 284-p). Sussex, UK: Bexhill Museum.
Le Goff, G. 2012. Nidification dans des cavités pierreuses de deux Megachilidae de Grèce (Epire) : Hoplitis ( Hoplitis ) fabrei VANDERZANDEN , 1987 et Megachile ( Chalicodoma ) manicata GIRAUD , 1861 (Hymenoptera, Megachilidae, Osmiini et Megachilini). Osmia 5.
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Praz, C.J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera research 55: 1-54.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,marginata,Megachile marginata,yes,yes,yes,no,no,yes,yes,yes,no,plant_tissue/mud,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,rock/soil,oligolectic,Carduus,small,not_long,NA,NA,3.05,5,NA,NA,no,no,5.47,4,NA,NA,no,no,0.41,3,NA,NA,no,no,383.33,3,NA,NA,no,no,156.5,3,NA,NA,no,no,solitary,NA,NA,NA,NA,no,NA,NA,NA,no,no,yes,yes,no,no,"june,_july,_august",NA,NA,NA,NA,NA,NA,NA,NA,316,3629611,15.05735551,6.125491284,Shawn Lemaine,"Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Praz, C.J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera research 55: 1-54.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
Hymenoptera,Megachilidae,Megachile,maritima,Megachile maritima,yes,yes,yes,yes,no,no,yes,no,no,plant_tissue,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,no,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,medium,not_long,NA,NA,3.78,10,3.64,1,no,no,6.71,10,6.46,1,no,no,0.65,6,NA,NA,no,no,133.33,6,NA,NA,no,no,81.67,6,NA,NA,no,no,solitary,no,yes,yes,no,no,NA,NA,NA,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,5484,7671218,10.23542941,5.734994783,Shawn Lemaine,"Amiet, F., Herrmann, M., Müller, A. and Neumeyer, R. 2004. Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis. Centre Suisse de Cartographie de la Faune (CSCF)/Schweizerische Entomologische Gesellschaft (SEG).
Else, G. R. 2012. Bees Wasps & Ants Recording Society 2013. Megachile maritima. Available at: http://www.bwars.com/index.php?q=bee/megachilidae/megachile-maritima. 
Gogala, A. 2013. Bee Fauna of Slovenia: Checklist of Species (Hymenoptera, Apoidea). Available at: http://www2.pms-lj.si/andrej/apoidea.htm. 
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Reemer, M. 2018. Basisrapport voor de Rode Lijst Bijen. EIS Kenniscentrum Insectenen andere ongewervelden.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54.
Westrich, P. 1989. Die Wildbienen Baden-Württembergs. Eugen Ulmer Gmbh, Stuttgart."
Hymenoptera,Megachilidae,Megachile,melanogaster,Megachile melanogaster,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,pollen/nectar,no,NA,NA,NA,NA,NA,oligolectic,Centaurea,small,not_long,NA,NA,2.91,9,NA,NA,no,no,5.21,9,NA,NA,no,no,0.25,3,NA,NA,no,no,316.67,3,NA,NA,no,no,80.17,3,NA,NA,no,no,solitary,no,yes,no,no,no,NA,NA,NA,no,no,no,yes,no,no,"july,_august",NA,NA,NA,NA,NA,NA,NA,NA,148,3007065,13.16537265,6.229574673,Shawn Lemaine,"Grace, A. (2010). Introductory biogeography to bees of the Eastern Mediterranean and Near East (pp. 284-p). Sussex, UK: Bexhill Museum.
Marinho, D., Muniz, D. B., & Azevedo, G. G. (2018). Nesting biology of three Megachile (Hymenoptera: Megachilidae) species from eastern Amazonia, Brazil. Revista Brasileira de entomologia, 62, 97-106.
Müller, A. and Bansac, N. 2004. A specialized pollen-harvesting device in western Palaearctic bees of the genus Megachile (Hymenoptera, Apoidea, Megachilidae). . Apidologie 35: 329–337.
Raw, A. (2004). Ambivalence over Megachile. Solitary bees: conservation, rearing and management for pollination. Fortaleza: Imprensa Universitária, 175-184.
Sedivy, C., Dorn, S., Widmer, A., & Müller, A. (2013). Host range evolution in a selected group of osmiine bees (Hymenoptera: Megachilidae): the Boraginaceae-Fabaceae paradox. Biological Journal of the Linnean Society, 108(1), 35-54."
