"especie","ID","genero","Familia","DIT","umbral","size","es.umbral"
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,4,"Pequena",TRUE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,4,"Pequena",TRUE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,4,"Grande",TRUE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,4,"Grande",TRUE
"Apis.mellifera","M_017","Apis","Apidae",2.9,5,"Pequena",FALSE
"Bombus.lapidarius","M_017","Bombus","Apidae",3.98,5,"Pequena",FALSE
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,5,"Pequena",FALSE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,5,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,5,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,5,"Pequena",FALSE
"Apis.mellifera","M_017","Apis","Apidae",2.9,6,"Pequena",FALSE
"Bombus.lapidarius","M_017","Bombus","Apidae",3.98,6,"Pequena",FALSE
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,6,"Pequena",FALSE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,6,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,6,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,6,"Pequena",FALSE
"Apis.mellifera","M_017","Apis","Apidae",2.9,7,"Pequena",FALSE
"Bombus.lapidarius","M_017","Bombus","Apidae",3.98,7,"Pequena",FALSE
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,7,"Pequena",FALSE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,7,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,7,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,7,"Pequena",FALSE
"Apis.mellifera","M_017","Apis","Apidae",2.9,8,"Pequena",FALSE
"Bombus.lapidarius","M_017","Bombus","Apidae",3.98,8,"Pequena",FALSE
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,8,"Pequena",FALSE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,8,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,8,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,8,"Pequena",FALSE
"Apis.mellifera","M_017","Apis","Apidae",2.9,9,"Pequena",FALSE
"Bombus.lapidarius","M_017","Bombus","Apidae",3.98,9,"Pequena",FALSE
"Bombus.muscorum","M_017","Bombus","Apidae",3.84,9,"Pequena",FALSE
"Bombus.pascuorum","M_017","Bombus","Apidae",3.72,9,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.78,9,"Pequena",FALSE
"Bombus.terrestris","M_017","Bombus","Apidae",4.7,9,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,1,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,1,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,1,"Grande",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,1,"Grande",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,2,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,2,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,2,"Grande",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,2,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,3,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,3,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,3,"Grande",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,3,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,4,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,4,"Grande",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,4,"Grande",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,4,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,5,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,5,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,5,"Pequena",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,5,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,6,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,6,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,6,"Pequena",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,6,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,7,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,7,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,7,"Pequena",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,7,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,8,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,8,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,8,"Pequena",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,8,"Pequena",FALSE
"Apis.mellifera","M_029","Apis","Apidae",2.9,9,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.78,9,"Pequena",FALSE
"Bombus.terrestris","M_029","Bombus","Apidae",4.7,9,"Pequena",FALSE
"Lasioglossum.sordidum","M_029","Lasioglossum","Halictidae",1.29,9,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,1,"Grande",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,2,"Grande",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,3,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,4,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,5,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,6,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,7,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,8,"Pequena",FALSE
"Apis.mellifera","M_019","Apis","Apidae",2.9,9,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,1,"Grande",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,2,"Grande",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,3,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,4,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,5,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,6,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,7,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,8,"Pequena",FALSE
"Apis.mellifera","M_023","Apis","Apidae",2.9,9,"Pequena",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,1,"Grande",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,2,"Grande",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,3,"Grande",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,4,"Grande",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,5,"Grande",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,6,"Pequena",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,7,"Pequena",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,8,"Pequena",FALSE
"Bombus.alpinus","M_009","Bombus","Apidae",5.28,9,"Pequena",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,1,"Grande",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,2,"Grande",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,3,"Grande",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,4,"Grande",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,5,"Pequena",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,6,"Pequena",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,7,"Pequena",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,8,"Pequena",FALSE
"Bombus.brasiliensis","M_074","Bombus","Apidae",4.4,9,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,1,"Grande",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,1,"Grande",FALSE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,1,"Grande",FALSE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,1,"Grande",FALSE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,1,"Grande",FALSE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,1,"Grande",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,2,"Grande",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,2,"Grande",TRUE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,2,"Grande",TRUE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,2,"Pequena",TRUE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,2,"Pequena",TRUE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,2,"Pequena",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,3,"Grande",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,3,"Grande",TRUE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,3,"Grande",TRUE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,3,"Pequena",TRUE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,3,"Pequena",TRUE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,3,"Pequena",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,4,"Grande",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,4,"Grande",TRUE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,4,"Grande",TRUE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,4,"Pequena",TRUE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,4,"Pequena",TRUE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,4,"Pequena",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,5,"Grande",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,5,"Grande",TRUE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,5,"Grande",TRUE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,5,"Pequena",TRUE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,5,"Pequena",TRUE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,5,"Pequena",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,6,"Grande",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,6,"Grande",TRUE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,6,"Pequena",TRUE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,6,"Pequena",TRUE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,6,"Pequena",TRUE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,6,"Pequena",TRUE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,7,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,7,"Pequena",FALSE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,7,"Pequena",FALSE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,7,"Pequena",FALSE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,7,"Pequena",FALSE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,7,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,8,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,8,"Pequena",FALSE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,8,"Pequena",FALSE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,8,"Pequena",FALSE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,8,"Pequena",FALSE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,8,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.01,9,"Pequena",FALSE
"Bombus.dahlbomii","M_051","Bombus","Apidae",6.1,9,"Pequena",FALSE
"Bombus.ruderatus","M_051","Bombus","Apidae",5.58,9,"Pequena",FALSE
"Manuelia.gayi","M_051","Manuelia","Apidae",1.8,9,"Pequena",FALSE
"Manuelia.postica","M_051","Manuelia","Apidae",1.7,9,"Pequena",FALSE
"Ruizantheda.mutabilis","M_051","Ruizantheda","Halictidae",1.68,9,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,1,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,1,"Grande",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,1,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,1,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,1,"Grande",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,1,"Grande",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,1,"Grande",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,1,"Grande",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,1,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,1,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,1,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,2,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,2,"Grande",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,2,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,2,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,2,"Grande",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,2,"Grande",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,2,"Grande",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,2,"Grande",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,2,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,2,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,2,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,3,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,3,"Grande",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,3,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,3,"Grande",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,3,"Grande",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,3,"Grande",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,3,"Grande",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,3,"Grande",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,3,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,3,"Grande",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,3,"Grande",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,4,"Grande",TRUE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,4,"Grande",TRUE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,4,"Pequena",TRUE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,4,"Grande",TRUE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,4,"Pequena",TRUE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,4,"Pequena",TRUE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,4,"Grande",TRUE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,4,"Grande",TRUE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,4,"Pequena",TRUE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,4,"Grande",TRUE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,4,"Grande",TRUE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,5,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,5,"Pequena",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,5,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,5,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,5,"Pequena",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,5,"Pequena",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,5,"Pequena",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,5,"Grande",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,5,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,5,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,5,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,6,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,6,"Pequena",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,6,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,6,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,6,"Pequena",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,6,"Pequena",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,6,"Pequena",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,6,"Pequena",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,6,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,6,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,6,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,7,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,7,"Pequena",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,7,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,7,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,7,"Pequena",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,7,"Pequena",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,7,"Pequena",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,7,"Pequena",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,7,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,7,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,7,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,8,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,8,"Pequena",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,8,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,8,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,8,"Pequena",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,8,"Pequena",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,8,"Pequena",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,8,"Pequena",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,8,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,8,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,8,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.56,9,"Pequena",FALSE
"Bombus.hortorum","M_043","Bombus","Apidae",4.74,9,"Pequena",FALSE
"Bombus.lapidarius","M_043","Bombus","Apidae",3.98,9,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",4.78,9,"Pequena",FALSE
"Bombus.lucorum","M_043","Bombus","Apidae",3.75,9,"Pequena",FALSE
"Bombus.pascuorum","M_043","Bombus","Apidae",3.72,9,"Pequena",FALSE
"Bombus.pratorum","M_043","Bombus","Apidae",4.21,9,"Pequena",FALSE
"Bombus.ruderatus","M_043","Bombus","Apidae",5.58,9,"Pequena",FALSE
"Bombus.soroeensis","M_043","Bombus","Apidae",3.45,9,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.78,9,"Pequena",FALSE
"Bombus.terrestris","M_043","Bombus","Apidae",4.7,9,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,1,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,1,"Grande",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,1,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,2,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,2,"Grande",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,2,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,3,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,3,"Grande",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,3,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,4,"Grande",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,4,"Grande",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,4,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,5,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,5,"Pequena",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,5,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,6,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,6,"Pequena",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,6,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,7,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,7,"Pequena",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,7,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,8,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,8,"Pequena",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,8,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.56,9,"Pequena",FALSE
"Bombus.hortorum","M_038","Bombus","Apidae",4.74,9,"Pequena",FALSE
"Bombus.pascuorum","M_038","Bombus","Apidae",3.72,9,"Pequena",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.56,1,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.74,1,"Grande",FALSE
"Bombus.lapidarius","M_018","Bombus","Apidae",3.98,1,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",4.78,1,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",3.75,1,"Grande",FALSE
"Bombus.pascuorum","M_018","Bombus","Apidae",3.72,1,"Grande",FALSE
"Bombus.pratorum","M_018","Bombus","Apidae",4.21,1,"Grande",FALSE
"Bombus.ruderatus","M_018","Bombus","Apidae",5.58,1,"Grande",FALSE
"Bombus.soroeensis","M_018","Bombus","Apidae",3.45,1,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.78,1,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.7,1,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.56,2,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.74,2,"Grande",FALSE
"Bombus.lapidarius","M_018","Bombus","Apidae",3.98,2,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",4.78,2,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",3.75,2,"Grande",FALSE
"Bombus.pascuorum","M_018","Bombus","Apidae",3.72,2,"Grande",FALSE
"Bombus.pratorum","M_018","Bombus","Apidae",4.21,2,"Grande",FALSE
"Bombus.ruderatus","M_018","Bombus","Apidae",5.58,2,"Grande",FALSE
"Bombus.soroeensis","M_018","Bombus","Apidae",3.45,2,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.78,2,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.7,2,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.56,3,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.74,3,"Grande",FALSE
"Bombus.lapidarius","M_018","Bombus","Apidae",3.98,3,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",4.78,3,"Grande",FALSE
"Bombus.lucorum","M_018","Bombus","Apidae",3.75,3,"Grande",FALSE
"Bombus.pascuorum","M_018","Bombus","Apidae",3.72,3,"Grande",FALSE
"Bombus.pratorum","M_018","Bombus","Apidae",4.21,3,"Grande",FALSE
"Bombus.ruderatus","M_018","Bombus","Apidae",5.58,3,"Grande",FALSE
"Bombus.soroeensis","M_018","Bombus","Apidae",3.45,3,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.78,3,"Grande",FALSE
"Bombus.terrestris","M_018","Bombus","Apidae",4.7,3,"Grande",FALSE
"Bombus.hortorum","M_018","Bombus","Apidae",4.56,4,"Grande",TRUE
"Bombus.hortorum","M_018","Bombus","Apidae",4.74,4,"Grande",TRUE
"Bombus.lapidarius","M_018","Bombus","Apidae",3.98,4,"Pequena",TRUE
"Bombus.lucorum","M_018","Bombus","Apidae",4.78,4,"Grande",TRUE
"Bombus.lucorum","M_018","Bombus","Apidae",3.75,4,"Pequena",TRUE
"Bombus.pascuorum","M_018","Bombus","Apidae",3.72,4,"Pequena",TRUE
"Bombus.pratorum","M_018","Bombus","Apidae",4.21,4,"Grande",TRUE
"Bombus.ruderatus","M_018","Bombus","Apidae",5.58,4,"Grande",TRUE
"Bombus.soroeensis","M_018","Bombus","Apidae",3.45,4,"Pequena",TRUE
"Bombus.terrestris","M_018","Bombus","Apidae",4.78,4,"Grande",TRUE
"Bombus.terrestris","M_018","Bombus","Apidae",4.7,4,"Grande",TRUE
