"ID","Orden.GBIF","Familia.GBIF","Genero.GBIF","Genero.original","planta","interaccion","especie","esp","Aceptado","sp.armonizado"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Unidentified.sp158.M.PL.021","Unidentified sp158 M PL 021",NA,"Unidentified sp158 M PL 021"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Lucidina.accensa","Lucidina accensa",NA,"Lucidina accensa"
"M_056","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Calliphora.sp2.M.PL.056","Calliphora sp2 M PL 056",NA,"Calliphora sp2 M PL 056"
"M_056","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",5,"Dolichovespula.norvegicoides","Dolichovespula norvegicoides",NA,"Dolichovespula norvegicoides"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Strombocerina.koebelei","Strombocerina koebelei",NA,"Strombocerina koebelei"
"M_056","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",2,"Corennys.sericata","Corennys sericata",NA,"Corennys sericata"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Ectinohoplia.obducta","Ectinohoplia obducta",NA,"Ectinohoplia obducta"
"M_057","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",3,"Idiostrangaiia.contracta","Idiostrangaiia contracta",NA,"Idiostrangaiia contracta"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Unidentified.sp118.M.PL.021","Unidentified sp118 M PL 021",NA,"Unidentified sp118 M PL 021"
"M_057","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Batozenellus.sp1.M.PL.057","Batozenellus sp1 M PL 057",NA,"Batozenellus sp1 M PL 057"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Unidentified.sp111.M.PL.021","Unidentified sp111 M PL 021",NA,"Unidentified sp111 M PL 021"
"M_053","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Stomorhina.obsoleta","Stomorhina obsoleta",NA,"Stomorhina obsoleta"
"M_021","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Apis.cerana","Apis cerana",NA,"Apis cerana"
"M_057","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Episyrphus.balteatus","Episyrphus balteatus",NA,"Episyrphus balteatus"
"M_056","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.paniculata",1,"Unidentified.sp57.M.PL.056","Unidentified sp57 M PL 056",NA,"Unidentified sp57 M PL 056"
"M_053","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serrata",1,"Lasioglossum.baleicum","Lasioglossum baleicum",NA,"Lasioglossum baleicum"
"M_053","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serrata",1,"Apis.mellifera","Apis mellifera","Apis mellifera","Apis mellifera"
"M_053","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serrata",1,"Lasioglossum.sibiriacum","Lasioglossum sibiriacum",NA,"Lasioglossum sibiriacum"
"M_053","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serrata",1,"Delia.sp1.M.PL.053","Delia sp1 M PL 053",NA,"Delia sp1 M PL 053"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Bombus.dahlbomii","Bombus dahlbomii",NA,"Bombus dahlbomii"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Corynura.patagonica","Corynura patagonica",NA,"Corynura patagonica"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Unidentified.sp39.M.PL.034","Unidentified sp39 M PL 034",NA,"Unidentified sp39 M PL 034"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Corynura.rubella","Corynura rubella",NA,"Corynura rubella"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Stilbosona.cyanea","Stilbosona cyanea",NA,"Stilbosona cyanea"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Apis.mellifera","Apis mellifera","Apis mellifera","Apis mellifera"
"M_034","Cornales","Hydrangeaceae","Hydrangea","Hydrangea","Hydrangea.serratifolia",1,"Unidentified.sp49.M.PL.034","Unidentified sp49 M PL 034",NA,"Unidentified sp49 M PL 034"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Scymnus.hoffmanni","Scymnus hoffmanni",NA,"Scymnus hoffmanni"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Limnophora.sp6.M.PL.055","Limnophora sp6 M PL 055",NA,"Limnophora sp6 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",4,"Dolichopus.nitidus","Dolichopus nitidus",NA,"Dolichopus nitidus"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Limnophora.sp2.M.PL.055","Limnophora sp2 M PL 055",NA,"Limnophora sp2 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",3,"Dolichopus.sp1.M.PL.055","Dolichopus sp1 M PL 055",NA,"Dolichopus sp1 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Unidentified.sp11.M.PL.055","Unidentified sp11 M PL 055",NA,"Unidentified sp11 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Unidentified.sp1.M.PL.055","Unidentified sp1 M PL 055",NA,"Unidentified sp1 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Limnophora.sp4.M.PL.055","Limnophora sp4 M PL 055",NA,"Limnophora sp4 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Lispe.sp1.M.PL.055","Lispe sp1 M PL 055",NA,"Lispe sp1 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",1,"Drosophila.sp1.M.PL.055","Drosophila sp1 M PL 055",NA,"Drosophila sp1 M PL 055"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",2,"Homoneura.extera","Homoneura extera",NA,"Homoneura extera"
"M_055","Alismatales","Hydrocharitaceae","Hydrocharis","Hydrocharis","Hydrocharis.dubia",4,"Limnophora.promineus","Limnophora promineus",NA,"Limnophora promineus"
"M_053","Apiales","Araliaceae","Hydrocotyle","Hydrocotyle","Hydrocotyle.ramiflora",1,"Paragus.quadrifasciatus","Paragus quadrifasciatus",NA,"Paragus quadrifasciatus"
"M_053","Apiales","Araliaceae","Hydrocotyle","Hydrocotyle","Hydrocotyle.ramiflora",1,"Lasioglossum.sp2.M.PL.053","Lasioglossum sp2 M PL 053",NA,"Lasioglossum sp2 M PL 053"
"M_053","Apiales","Araliaceae","Hydrocotyle","Hydrocotyle","Hydrocotyle.ramiflora",1,"Paragus.jozanus","Paragus jozanus",NA,"Paragus jozanus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Chlorion.caeruleum","Chlorion caeruleum",NA,"Chlorion caeruleum"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Trichius.affinis","Trichius affinis",NA,"Trichius affinis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Anthocomus.erichsoni","Anthocomus erichsoni",NA,"Anthocomus erichsoni"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Ceratopogon.fusculus","Ceratopogon fusculus",NA,"Ceratopogon fusculus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Opandrena.miserabilis","Opandrena miserabilis",NA,"Opandrena miserabilis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Corizus.lateralis","Corizus lateralis",NA,"Corizus lateralis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Physocephala.texana","Physocephala texana",NA,"Physocephala texana"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Tiphia.clypeata","Tiphia clypeata",NA,"Tiphia clypeata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Lampronota.americana","Lampronota americana",NA,"Lampronota americana"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Pachyophthalmus.signatus","Pachyophthalmus signatus",NA,"Pachyophthalmus signatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Sapyga.centrata","Sapyga centrata",NA,"Sapyga centrata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Parandrena.andrenoides","Parandrena andrenoides",NA,"Parandrena andrenoides"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Ashmeadiella.bucconis","Ashmeadiella bucconis",NA,"Ashmeadiella bucconis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Triepeolus.cressonii","Triepeolus cressonii",NA,"Triepeolus cressonii"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Volucella.evecta","Volucella evecta",NA,"Volucella evecta"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Urosigalphus.femoratus","Urosigalphus femoratus",NA,"Urosigalphus femoratus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Hylemyia.plumosa","Hylemyia plumosa",NA,"Hylemyia plumosa"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Odontalictus.ligatus","Odontalictus ligatus",NA,"Odontalictus ligatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Dacnusa.flavicincta","Dacnusa flavicincta",NA,"Dacnusa flavicincta"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Oxybelus.4.notatus","Oxybelus 4 notatus",NA,"Oxybelus 4 notatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Notozus.hyalinus","Notozus hyalinus",NA,"Notozus hyalinus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Euchistus.ictericus","Euchistus ictericus",NA,"Euchistus ictericus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Perilampus.fulvicornis","Perilampus fulvicornis",NA,"Perilampus fulvicornis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Culex.stimulans","Culex stimulans",NA,"Culex stimulans"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Bibio.albipennis","Bibio albipennis",NA,"Bibio albipennis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Eumyotheria.illinoensis","Eumyotheria illinoensis",NA,"Eumyotheria illinoensis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Chilosia.petulca","Chilosia petulca",NA,"Chilosia petulca"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Trichopoda.pennipes","Trichopoda pennipes",NA,"Trichopoda pennipes"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Neotrypetes.barbatus","Neotrypetes barbatus",NA,"Neotrypetes barbatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Tachytes.harpax","Tachytes harpax",NA,"Tachytes harpax"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Colletes.nudus","Colletes nudus",NA,"Colletes nudus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Agrotis.ypsilon","Agrotis ypsilon",NA,"Agrotis ypsilon"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Ichneumon.jucundus","Ichneumon jucundus",NA,"Ichneumon jucundus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Florilegus.condignus","Florilegus condignus",NA,"Florilegus condignus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Mordellistena.biplagiata","Mordellistena biplagiata",NA,"Mordellistena biplagiata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Blepharipeza.leucophrys","Blepharipeza leucophrys",NA,"Blepharipeza leucophrys"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.appendiculatum",1,"Chlorops.assimilis","Chlorops assimilis",NA,"Chlorops assimilis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Parandrena.andrenoides","Parandrena andrenoides",NA,"Parandrena andrenoides"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Neotrypetes.barbatus","Neotrypetes barbatus",NA,"Neotrypetes barbatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Helophilus.divisus","Helophilus divisus",NA,"Helophilus divisus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Scolia.nobilitata","Scolia nobilitata",NA,"Scolia nobilitata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Mordellistena.comata","Mordellistena comata",NA,"Mordellistena comata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Halictus.lerouxii","Halictus lerouxii",NA,"Halictus lerouxii"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Ochthera.predaceous","Ochthera predaceous",NA,"Ochthera predaceous"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Achalarus.lycidas","Achalarus lycidas",NA,"Achalarus lycidas"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Centrinus.scutellum.album","Centrinus scutellum album",NA,"Centrinus scutellum album"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Oscinis.coxendix","Oscinis coxendix",NA,"Oscinis coxendix"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Midas.tibialis","Midas tibialis",NA,"Midas tibialis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Euchistus.ictericus","Euchistus ictericus",NA,"Euchistus ictericus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Carceris.robertsonii","Carceris robertsonii",NA,"Carceris robertsonii"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Odontalictus.ligatus","Odontalictus ligatus",NA,"Odontalictus ligatus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Tetrachrysis.montana","Tetrachrysis montana",NA,"Tetrachrysis montana"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Isodontia.apicalis","Isodontia apicalis",NA,"Isodontia apicalis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Ceratosoma.fasciata","Ceratosoma fasciata",NA,"Ceratosoma fasciata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Tachytes.mandibularis","Tachytes mandibularis",NA,"Tachytes mandibularis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Scatopse.pulicaria","Scatopse pulicaria",NA,"Scatopse pulicaria"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Strangalia.famelica","Strangalia famelica",NA,"Strangalia famelica"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Pseudopanurgus.albitarsis","Pseudopanurgus albitarsis",NA,"Pseudopanurgus albitarsis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Ptilandrena.g..maculati","Ptilandrena g  maculati",NA,"Ptilandrena g  maculati"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Phorbia.cinerella","Phorbia cinerella",NA,"Phorbia cinerella"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Chilosia.capillata","Chilosia capillata",NA,"Chilosia capillata"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Nemognatha.vittigera","Nemognatha vittigera",NA,"Nemognatha vittigera"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Colletes.nudus","Colletes nudus",NA,"Colletes nudus"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Triepeolus.helianthi","Triepeolus helianthi",NA,"Triepeolus helianthi"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Lispa.albitarsis","Lispa albitarsis",NA,"Lispa albitarsis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Anthocomus.erichsoni","Anthocomus erichsoni",NA,"Anthocomus erichsoni"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Scenopinus.nubillipes","Scenopinus nubillipes",NA,"Scenopinus nubillipes"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Perilampus.fulvicornis","Perilampus fulvicornis",NA,"Perilampus fulvicornis"
"M_062","Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum","Hydrophyllum.virginianum",1,"Lampronota.americana","Lampronota americana",NA,"Lampronota americana"
"M_015","Fabales","Fabaceae","Hymenocarpus","Hymenocarpus","Hymenocarpus.circinnatus",1,"Apis.mellifera","Apis mellifera","Apis mellifera","Apis mellifera"
"M_015","Fabales","Fabaceae","Hymenocarpus","Hymenocarpus","Hymenocarpus.circinnatus",1,"Osmia.nana","Osmia nana",NA,"Osmia nana"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Systogaster.biannulata","Systogaster biannulata",NA,"Systogaster biannulata"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Hypostena.indecisa","Hypostena indecisa",NA,"Hypostena indecisa"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Diptera.sp6.M.PL.134","Diptera sp6 M PL 134",NA,"Diptera sp6 M PL 134"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Gonia.exul","Gonia exul",NA,"Gonia exul"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Odontalictus.ligatus","Odontalictus ligatus",NA,"Odontalictus ligatus"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Chrystogaster.ontario","Chrystogaster ontario",NA,"Chrystogaster ontario"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Exetastes.suaveolens","Exetastes suaveolens",NA,"Exetastes suaveolens"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Mordellistena.comata","Mordellistena comata",NA,"Mordellistena comata"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Spallanzania.hesperidarum","Spallanzania hesperidarum",NA,"Spallanzania hesperidarum"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Ceratina.dupla","Ceratina dupla",NA,"Ceratina dupla"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Spilomyia.longicornis","Spilomyia longicornis",NA,"Spilomyia longicornis"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Parandrena.andrenoides","Parandrena andrenoides",NA,"Parandrena andrenoides"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Helophilus.divisus","Helophilus divisus",NA,"Helophilus divisus"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Anoplius.illinoensis","Anoplius illinoensis",NA,"Anoplius illinoensis"
"M_062","Malpighiales","Hypericaceae","Hypericum","Hypericum","Hypericum.ascyron",1,"Psen.tibialis","Psen tibialis",NA,"Psen tibialis"
