"Genero.original","Genero.especie","Orden.GBIF","Familia.GBIF","Genero.GBIF","genero.es.igual","n.fam"
"Stillingia","Stillingia.lineata","Malpighiales","Euphorbiaceae","Stillingia",TRUE,1
"Stillingia","Stillingia.lineata.ssp.lineata","Malpighiales","Euphorbiaceae","Stillingia",TRUE,1
"Strophostyles","Strophostyles.helvola","Fabales","Fabaceae","Strophostyles",TRUE,1
"Strophostyles","Strophostyles.pauciflora","Fabales","Fabaceae","Strophostyles",TRUE,1
"Stylidium","Stylidium.graminifolium","Asterales","Stylidiaceae","Stylidium",TRUE,1
"Stylosanthes","Stylosanthes.hamata","Fabales","Fabaceae","Stylosanthes",TRUE,1
"Stylosanthes","Stylosanthes.biflora","Fabales","Fabaceae","Stylosanthes",TRUE,1
"Styrax","Styrax.japonica","Ericales","Styracaceae","Styrax",TRUE,1
"Suriana","Suriana.maritima","Fabales","Surianaceae","Suriana",TRUE,2
"Suriana","Suriana.maritima","Caryophyllales","Phytolaccaceae","Suriana",TRUE,2
"Swertia","Swertia.bimaculata","Asterales","Asteraceae","Swertia",TRUE,2
"Swertia","Swertia.bimaculata","Gentianales","Gentianaceae","Swertia",TRUE,2
"Swertia","Swertia.japonica","Asterales","Asteraceae","Swertia",TRUE,2
"Swertia","Swertia.japonica","Gentianales","Gentianaceae","Swertia",TRUE,2
"Swida","Swida.controversa",NA,NA,NA,TRUE,1
"Swida","Swida.macrophylla",NA,NA,NA,TRUE,1
"Swida","Swida.stlonifera",NA,NA,NA,TRUE,1
"Symphiotrichum","Symphiotrichum.lanceolatum",NA,NA,NA,TRUE,1
"Symphoricarpos","Symphoricarpos.orbicularis","Dipsacales","Caprifoliaceae","Symphoricarpos",TRUE,1
"Symplocos","Symplocos.chinensis","Ericales","Symplocaceae","Symplocos",TRUE,1
"Symplocos","Symplocos.microcalyx","Ericales","Symplocaceae","Symplocos",TRUE,1
"Synqonanthus","Synqonanthus.caulescens",NA,NA,NA,TRUE,1
"Synurus","Synurus.excelsus","Asterales","Asteraceae","Synurus",TRUE,1
"Synurus","Synurus.pungens","Asterales","Asteraceae","Synurus",TRUE,1
"Syringa","Syringa.vulgaris","Saxifragales","Saxifragaceae","Syringa",TRUE,2
"Syringa","Syringa.vulgaris","Lamiales","Oleaceae","Syringa",TRUE,2
"Syzygium","Syzygium.venosum","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.venosum","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.petrinese","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.petrinese","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.coriaceum","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.coriaceum","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.glomeratum","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.glomeratum","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.commersonii","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.commersonii","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.wrightii","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.wrightii","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.mauritianum","Gentianales","Loganiaceae","Syzygium",TRUE,2
"Syzygium","Syzygium.mauritianum","Myrtales","Myrtaceae","Syzygium",TRUE,2
"Tabernaemontana","Tabernaemontana.persicarifolia","Gentianales","Apocynaceae","Tabernaemontana",TRUE,1
"Taenidia","Taenidia.integerrima","Apiales","Apiaceae","Taenidia",TRUE,1
"Tanacetum","Tanacetum.vulgare","Asterales","Asteraceae","Tanacetum",TRUE,1
"Tarasa","Tarasa.humilis.","Malvales","Malvaceae","Tarasa",TRUE,1
"Taraxacum","Taraxacum.japonicum","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.japonicum","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.sp1.M.PL.014","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.sp1.M.PL.014","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.sp1.M.PL.024","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.sp1.M.PL.024","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.phymatocarpum","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.phymatocarpum","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.hondoense","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.hondoense","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.officinale","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.officinale","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.arctogenum","Asterales","Asteraceae","Taraxacum",TRUE,2
"Taraxacum","Taraxacum.arctogenum","Boraginales","Boraginaceae","Taraxacum",TRUE,2
"Tecoma","Tecoma.radicans","Lamiales","Bignoniaceae","Tecoma",TRUE,1
"Tephrosia","Tephrosia.virginiana","Fabales","Fabaceae","Tephrosia",TRUE,1
"Tepualia","Tepualia.stipularis","Myrtales","Myrtaceae","Tepualia",TRUE,1
"Ternstroemia","Ternstroemia.crassifolia","Ericales",NA,"Ternstroemia",TRUE,2
"Ternstroemia","Ternstroemia.crassifolia","Ericales","Pentaphylacaceae","Ternstroemia",TRUE,2
"Tetraglochin","Tetraglochin.alatum","Rosales","Rosaceae","Tetraglochin",TRUE,1
"Tetramerium","Tetramerium.nervosum","Lamiales","Acanthaceae","Tetramerium",TRUE,1
"Tetrazygia","Tetrazygia.angustifolia",NA,NA,NA,TRUE,1
"Teucrium","Teucrium.polium","Lamiales","Lamiaceae","Teucrium",TRUE,1
"Teucrium","Teucrium.canadense","Lamiales","Lamiaceae","Teucrium",TRUE,1
"Thalia","Thalia.geniculata","Zingiberales","Marantaceae","Thalia",TRUE,1
"Thalictrum","Thalictrum.filamentosum.tenerum","Ranunculales","Ranunculaceae","Thalictrum",TRUE,1
"Thalictrum","Thalictrum.fendleri","Ranunculales","Ranunculaceae","Thalictrum",TRUE,1
"Thalictrum","Thalictrum.thalictroides","Ranunculales","Ranunculaceae","Thalictrum",TRUE,1
"Thalictrum","Thalictrum.dasycarpum","Ranunculales","Ranunculaceae","Thalictrum",TRUE,1
"Thapsia","Thapsia.garganica","Apiales","Apiaceae","Thapsia",TRUE,1
"Thaspium","Thaspium.aureum.trifoliatum","Apiales","Apiaceae","Thaspium",TRUE,1
"Thaspium","Thaspium.aureum.atropurpurem","Apiales","Apiaceae","Thaspium",TRUE,1
"Thelesperma","Thelesperma.megapotamicum","Asterales","Asteraceae","Thelesperma",TRUE,1
"Thermopsis","Thermopsis.montana","Fabales","Fabaceae","Thermopsis",TRUE,1
"Thespesia","Thespesia.populnea","Malvales","Malvaceae","Thespesia",TRUE,1
"Thunbergia","Thunbergia.fragrans","Lamiales","Acanthaceae","Thunbergia",TRUE,1
"Thymelaea","Thymelaea.hirusta","Malvales","Thymelaeaceae","Thymelaea",TRUE,1
"Thymelaea","Thymelaea.hirsuta","Malvales","Thymelaeaceae","Thymelaea",TRUE,1
"Thymelaea","Thymelaea.tartonraira","Malvales","Thymelaeaceae","Thymelaea",TRUE,1
"Thymus","Thymus.mastichina","Lamiales","Lamiaceae","Thymus",TRUE,1
"Thymus","Thymus.capitatus","Lamiales","Lamiaceae","Thymus",TRUE,1
"Tiarella","Tiarella.cordifolia.collina","Saxifragales","Saxifragaceae","Tiarella",TRUE,1
"Tibouchina","Tibouchina.fraterna","Myrtales","Melastomataceae","Tibouchina",TRUE,1
"Tilia","Tilia.japonica","Malvales","Malvaceae","Tilia",TRUE,1
"Tilia","Tilia.miqueliana","Malvales","Malvaceae","Tilia",TRUE,1
"Tilia","Tilia.americana","Malvales","Malvaceae","Tilia",TRUE,1
"Tillandsia","Tillandsia.tenuifolia","Poales","Bromeliaceae","Tillandsia",TRUE,2
"Tillandsia","Tillandsia.tenuifolia","Asparagales","Asparagaceae","Tillandsia",TRUE,2
"Tillandsia","Tillandsia.geminifolia","Poales","Bromeliaceae","Tillandsia",TRUE,2
"Tillandsia","Tillandsia.geminifolia","Asparagales","Asparagaceae","Tillandsia",TRUE,2
"Timonius","Timonius.sechellensis","Gentianales","Rubiaceae","Timonius",TRUE,1
"Tococa","Tococa.nitens",NA,NA,NA,TRUE,1
"Toddalia","Toddalia.asiatica",NA,NA,NA,TRUE,1
"Tolpis","Tolpis.webbii","Asterales","Asteraceae","Tolpis",TRUE,1
"Tordylium","Tordylium.apulum","Apiales","Apiaceae","Tordylium",TRUE,1
"Torilis","Torilis.japonica","Apiales","Apiaceae","Torilis",TRUE,1
"Tournefortia","Tournefortia.psilostachya","Boraginales","Heliotropiaceae","Tournefortia",TRUE,1
"Tournefortia","Tournefortia.rufo-sericea","Boraginales","Heliotropiaceae","Tournefortia",TRUE,1
"Tradescantia","Tradescantia.brevicaulis","Commelinales","Commelinaceae","Tradescantia",TRUE,1
"Tradescantia","Tradescantia.zebrina","Commelinales","Commelinaceae","Tradescantia",TRUE,1
"Tradescantia","Tradescantia.ohiensis","Commelinales","Commelinaceae","Tradescantia",TRUE,1
"Tradescantia","Tradescantia.virginiana","Commelinales","Commelinaceae","Tradescantia",TRUE,1
"Tradescantia","Tradescantia.pilosa","Commelinales","Commelinaceae","Tradescantia",TRUE,1
"Tragopogon","Tragopogon.porrifolius","Asterales","Asteraceae","Tragopogon",TRUE,1
"Trema","Trema.orientalis","Rosales","Cannabaceae","Trema",TRUE,1
"Tremastelma","Tremastelma.palestinum",NA,NA,NA,TRUE,1
"Trfolium","Trfolium.sp1.M.PL.046",NA,NA,NA,TRUE,1
"Tribulus","Tribulus.cistoides","Zygophyllales","Zygophyllaceae","Tribulus",TRUE,1
"Trichocereus","Trichocereus.chiloensis","Caryophyllales","Cactaceae","Trichocereus",TRUE,1
"Tricyrtis","Tricyrtis.hirta","Liliales","Liliaceae","Tricyrtis",TRUE,2
"Tricyrtis","Tricyrtis.hirta","Asparagales","Convallariaceae","Tricyrtis",TRUE,2
"Trientalis","Trientalis.europaea",NA,NA,NA,TRUE,1
"Trientalis","Trientalis.borealis",NA,NA,NA,TRUE,1
"Trifolium","Trifolium.dubium","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.dasyphyllum","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.repens","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.hybridum","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.stellatum","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.campestre","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.pratense","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.arvense","Fabales","Fabaceae","Trifolium",TRUE,1
"Trifolium","Trifolium.reflexum","Fabales","Fabaceae","Trifolium",TRUE,1
"Trigonotis","Trigonotis.brevipes","Boraginales","Boraginaceae","Trigonotis",TRUE,1
"Trillium","Trillium.sessile","Liliales","Melanthiaceae","Trillium",TRUE,1
"Trillium","Trillium.catesbei","Liliales","Melanthiaceae","Trillium",TRUE,1
"Trillium","Trillium.undulatum","Liliales","Melanthiaceae","Trillium",TRUE,1
"Triosteum","Triosteum.perfoliatum","Dipsacales","Caprifoliaceae","Triosteum",TRUE,1
"Tripleurospermum","Tripleurospermum.inodorum","Asterales","Asteraceae","Tripleurospermum",TRUE,1
"Tripterospermum","Tripterospermum.japonicum","Gentianales","Gentianaceae","Tripterospermum",TRUE,1
"Tristagama","Tristagama.sessile",NA,NA,NA,TRUE,1
"Tristagama","Tristagama.bivalve",NA,NA,NA,TRUE,1
"Tristagama","Tristagama.nivale",NA,NA,NA,TRUE,1
"Tristerix","Tristerix.corymbosus","Santalales","Loranthaceae","Tristerix",TRUE,1
"Tristhema","Tristhema.mauritiana",NA,NA,NA,TRUE,1
"Trixis","Trixis.stricta","Asterales","Asteraceae","Trixis",TRUE,1
"Trochetia","Trochetia.blackburniana",NA,NA,NA,TRUE,1
"Trollius","Trollius.europaeus","Ranunculales","Ranunculaceae","Trollius",TRUE,1
"Trollius","Trollius.hondoensis","Ranunculales","Ranunculaceae","Trollius",TRUE,1
"Tropaeolum","Tropaeolum.polyphyllum","Brassicales","Tropaeolaceae","Tropaeolum",TRUE,1
"Tropaeolum","Tropaeolum.sessilifolium","Brassicales","Tropaeolaceae","Tropaeolum",TRUE,1
"Tropaeolum","Tropaeolum.tricolor","Brassicales","Tropaeolaceae","Tropaeolum",TRUE,1
"Turnera","Turnera.pinnatifida","Malpighiales","Turneraceae","Turnera",TRUE,1
"Turnera","Turnera.angustifolia","Malpighiales","Turneraceae","Turnera",TRUE,1
"Turnera","Turnera.ulmifolia","Malpighiales","Turneraceae","Turnera",TRUE,1
"Turraea","Turraea.rigida","Sapindales","Meliaceae","Turraea",TRUE,1
"Typha","Typha.angustifolia","Poales","Typhaceae","Typha",TRUE,1
"Tyttnera","Tyttnera.scabra",NA,NA,NA,TRUE,1
"Ugni","Ugni.candollei","Myrtales","Myrtaceae","Ugni",TRUE,1
"Ugni","Ugni.molinae","Myrtales","Myrtaceae","Ugni",TRUE,1
"Ulex","Ulex.parviflorus","Fabales","Fabaceae","Ulex",TRUE,1
"Ulex","Ulex.minor","Fabales","Fabaceae","Ulex",TRUE,1
"Ulmus","Ulmus.davidiana","Rosales","Ulmaceae","Ulmus",TRUE,1
"Ulmus","Ulmus.fulva","Rosales","Ulmaceae","Ulmus",TRUE,1
"Ulmus","Ulmus.americana","Rosales","Ulmaceae","Ulmus",TRUE,1
"Umbellifer","Umbellifer.sp1.M.PL.046",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp17.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp21.M.PL.041",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp27.M.PL.046",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp13.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp18.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp21.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp23.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp20.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp22.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp15.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp16.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp14.M.PL.040",NA,NA,NA,TRUE,1
"Unidentified","Unidentified.sp19.M.PL.040",NA,NA,NA,TRUE,1
"Urechites","Urechites.lutea",NA,NA,NA,TRUE,1
"Urginea","Urginea.maritima",NA,NA,NA,TRUE,1
"Urospermum","Urospermum.picrioides","Asterales","Asteraceae","Urospermum",TRUE,2
"Urospermum","Urospermum.picrioides","Apiales","Apiaceae","Urospermum",TRUE,2
"Uvularia","Uvularia.sessilifolia","Liliales","Colchicaceae","Uvularia",TRUE,1
"Uvularia","Uvularia.grandiflora","Liliales","Colchicaceae","Uvularia",TRUE,1
"Vaccinium","Vaccinium.myrtilloides","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.wrightii","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.vitis-idaea","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.uliginosum","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.puberulum","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.euryanthum","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.myrtillus","Ericales","Ericaceae","Vaccinium",TRUE,1
"Vaccinium","Vaccinium.oldhami","Ericales","Ericaceae","Vaccinium",TRUE,1
"Valeriana","Valeriana.polystachya","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.edulis","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.radicalis","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.flaccidissima","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.fauriei","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.officinalis","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valeriana","Valeriana.gracileps","Dipsacales","Caprifoliaceae","Valeriana",TRUE,1
"Valerianella","Valerianella.radiata","Dipsacales","Valerianaceae","Valerianella",TRUE,2
"Valerianella","Valerianella.radiata","Dipsacales","Caprifoliaceae","Valerianella",TRUE,2
"Vallesia","Vallesia.glabra","Gentianales","Apocynaceae","Vallesia",TRUE,1
"Veratrum","Veratrum.album.oxysepalum","Liliales","Melanthiaceae","Veratrum",TRUE,1
"Veratrum","Veratrum.maackii","Liliales","Melanthiaceae","Veratrum",TRUE,1
"Verbascum","Verbascum.thapsis","Lamiales","Scrophulariaceae","Verbascum",TRUE,1
"Verbascum","Verbascum.undulatum","Lamiales","Scrophulariaceae","Verbascum",TRUE,1
"Verbascum","Verbascum.thapsus","Lamiales","Scrophulariaceae","Verbascum",TRUE,1
"Verbena","Verbena.angustifolia","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.urticaefolia","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.scoparia","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.intermedia","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena..hastata","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.bracteosa","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.urticifolia","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.hastata","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbena","Verbena.stricta","Lamiales","Verbenaceae","Verbena",TRUE,1
"Verbesina","Verbesina.alternifolia","Asterales","Asteraceae","Verbesina",TRUE,1
"Verbesina","Verbesina.helianthoides","Asterales","Asteraceae","Verbesina",TRUE,1
"Vernonia","Vernonia.bolivariensis","Asterales","Asteraceae","Vernonia",TRUE,1
"Vernonia","Vernonia.echioides","Asterales","Asteraceae","Vernonia",TRUE,1
"Vernonia","Vernonia.sp1.M.PL.041","Asterales","Asteraceae","Vernonia",TRUE,1
"Vernonia","Vernonia.fasciculata","Asterales","Asteraceae","Vernonia",TRUE,1
"Vernonia","Vernonia.cinerea","Asterales","Asteraceae","Vernonia",TRUE,1
"Veronica","Veronica.persica","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.agrestis","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.chamaedrys","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.rotunda","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.peregrina","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.virginica","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.beccabunga","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.arvensis","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronica","Veronica.serpyllifolia","Lamiales","Plantaginaceae","Veronica",TRUE,1
"Veronicastrum","Veronicastrum.sibiricum","Lamiales","Plantaginaceae","Veronicastrum",TRUE,1
"Veronicastrum","Veronicastrum.sibiricum.japonicum","Lamiales","Plantaginaceae","Veronicastrum",TRUE,1
"Viburnum","Viburnum.suspensum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.furcatum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.prunifolium","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.dilatatum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.phlebotricum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.erosum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.opulus.","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.plicatum","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Viburnum","Viburnum.pubescens","Dipsacales","Viburnaceae","Viburnum",TRUE,1
"Vicea","Vicea.lutea",NA,NA,NA,TRUE,1
"Vicia","Vicia.hirsuta","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.sepium","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.nigricans","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.cracca","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.venosa","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.unijuga","Fabales","Fabaceae","Vicia",TRUE,1
"Vicia","Vicia.sativa","Fabales","Fabaceae","Vicia",TRUE,1
"Vigna","Vigna.luteola","Fabales","Fabaceae","Vigna",TRUE,1
"Vigna","Vigna.marina","Fabales","Fabaceae","Vigna",TRUE,1
"Viola","Viola.riviniana","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.pedatifida","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.vaginata","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.philippii","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.papilionacea","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.sagittata","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.grypoceras","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.pseudo-japonica","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.mandshurica","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.hondoensis","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.striata","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.cunninghamii","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.verecunda","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.pubescens","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.montagnei","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.pedata","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.kusanoana","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.orientalis","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.cucullata","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.biflora","Malpighiales","Violaceae","Viola",TRUE,1
"Viola","Viola.atropurpurea","Malpighiales","Violaceae","Viola",TRUE,1
"Vismia","Vismia.lauriformis","Malpighiales","Hypericaceae","Vismia",TRUE,1
"Vitex","Vitex.rotundifolia","Lamiales","Lamiaceae","Vitex",TRUE,1
"Vitex","Vitex.cannabifolia","Lamiales","Lamiaceae","Vitex",TRUE,1
"Vitis","Vitis.vulpina","Vitales","Vitaceae","Vitis",TRUE,1
"Vitis","Vitis.cordifolia","Vitales","Vitaceae","Vitis",TRUE,1
"Vriesea","Vriesea.psittacina","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.heterostachys","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.platynema","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.gracilior","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.altodaserrae","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.guttata","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.simplex","Poales","Bromeliaceae","Vriesea",TRUE,1
"Vriesea","Vriesea.hoehneana","Poales","Bromeliaceae","Vriesea",TRUE,1
"VVedelia","VVedelia.biflora",NA,NA,NA,TRUE,1
"Wahlenbergia","Wahlenbergia.ceracea","Malpighiales","Dichapetalaceae","Wahlenbergia",TRUE,2
"Wahlenbergia","Wahlenbergia.ceracea","Asterales","Campanulaceae","Wahlenbergia",TRUE,2
"Wahlenbergia","Wahlenbergia.albomarginata","Malpighiales","Dichapetalaceae","Wahlenbergia",TRUE,2
"Wahlenbergia","Wahlenbergia.albomarginata","Asterales","Campanulaceae","Wahlenbergia",TRUE,2
"Wallenia","Wallenia.laurifolia","Ericales","Primulaceae","Wallenia",TRUE,1
"Waltheria","Waltheria.ovata","Malvales","Malvaceae","Waltheria",TRUE,1
"Waltheria","Waltheria.indica","Malvales","Malvaceae","Waltheria",TRUE,1
