"esp","ID","especie","sp.armonizado","Familia.planta","Genero.planta","Especie.planta.nuevo","interaccionn","Aceptado","Bases.de.datos"
"Unidentified sp5 M PL 098","M_061","Unidentified.sp5.M.PL.098","Unidentified sp5 M PL 098","Arecaceae","Roscheria","Roscheria melanochaetes",1,NA,NA
"Unidentified sp5 M PL 114","M_061","Unidentified.sp5.M.PL.114","Unidentified sp5 M PL 114","Arecaceae","Nephrosperma","Nephrosperma vanhoutteanum",1,NA,NA
"Unidentified sp5 M PL 119","M_061","Unidentified.sp5.M.PL.119","Unidentified sp5 M PL 119","Rubiaceae","Paragenipa","Paragenipa lancifolia",7,NA,NA
"Unidentified sp5 M PL 121","M_061","Unidentified.sp5.M.PL.121","Unidentified sp5 M PL 121","Arecaceae","Nephrosperma","Nephrosperma vanhoutteanum",1,NA,NA
"Unidentified sp5 M PL 121","M_061","Unidentified.sp5.M.PL.121","Unidentified sp5 M PL 121","Arecaceae","Phoenicophorium","Phoenicophorium borsigianum",1,NA,NA
"Unidentified sp5 M PL 123","M_061","Unidentified.sp5.M.PL.123","Unidentified sp5 M PL 123","Arecaceae","Nephrosperma","Nephrosperma vanhoutteanum",2,NA,NA
"Unidentified sp5 M PL 123","M_061","Unidentified.sp5.M.PL.123","Unidentified sp5 M PL 123","Arecaceae","Phoenicophorium","Phoenicophorium borsigianum",1,NA,NA
"Unidentified sp5 M PL 126","M_061","Unidentified.sp5.M.PL.126","Unidentified sp5 M PL 126","Arecaceae","Roscheria","Roscheria melanochaetes",1,NA,NA
"Unidentified sp5 M PL 130","M_061","Unidentified.sp5.M.PL.130","Unidentified sp5 M PL 130","Arecaceae","Phoenicophorium","Phoenicophorium borsigianum",7,NA,NA
"Unidentified sp50 M PL 034","M_034","Unidentified.sp50.M.PL.034","Unidentified sp50 M PL 034","Myrtaceae","Tepualia","Tepualia stipularis",1,NA,NA
"Unidentified sp50 M PL 044","M_044","Unidentified.sp50.M.PL.044","Unidentified sp50 M PL 044","Elaeocarpaceae","Elaeocarpus","Elaeocarpus japonicus",1,NA,NA
"Unidentified sp50 M PL 044","M_044","Unidentified.sp50.M.PL.044","Unidentified sp50 M PL 044","Lauraceae","Cinnamomum","Cinnamomum doederleinii",1,NA,NA
"Unidentified sp50 M PL 051","M_051","Unidentified.sp50.M.PL.051","Unidentified sp50 M PL 051","Anacardiaceae","Schinus","Schinus patagonica",1,NA,NA
"Unidentified sp50 M PL 053","M_053","Unidentified.sp50.M.PL.053","Unidentified sp50 M PL 053","Araceae","Arisaema","Arisaema japonicum",1,NA,NA
"Unidentified sp50 M PL 056","M_056","Unidentified.sp50.M.PL.056","Unidentified sp50 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",1,NA,NA
"Unidentified sp50 M PL 057","M_057","Unidentified.sp50.M.PL.057","Unidentified sp50 M PL 057","Apiaceae","Angelica","Angelica pubescens",1,NA,NA
"Unidentified sp50 M PL 057","M_057","Unidentified.sp50.M.PL.057","Unidentified sp50 M PL 057","Polygonaceae","Persicaria","Persicaria thunbergii",2,NA,NA
"Unidentified sp50 M PL 058","M_058","Unidentified.sp50.M.PL.058","Unidentified sp50 M PL 058","Asteraceae","Sonchus","Sonchus tenerrimus",1,NA,NA
"Unidentified sp51 M PL 034","M_034","Unidentified.sp51.M.PL.034","Unidentified sp51 M PL 034","Cunoniaceae","Eucryphia","Eucryphia cordifolia",1,NA,NA
"Unidentified sp51 M PL 034","M_034","Unidentified.sp51.M.PL.034","Unidentified sp51 M PL 034","Myrtaceae","Tepualia","Tepualia stipularis",1,NA,NA
"Unidentified sp51 M PL 044","M_044","Unidentified.sp51.M.PL.044","Unidentified sp51 M PL 044","Phyllanthaceae","Glochidion","Glochidion zeylanicum",1,NA,NA
"Unidentified sp51 M PL 044","M_044","Unidentified.sp51.M.PL.044","Unidentified sp51 M PL 044","Sabiaceae","Meliosma","Meliosma rigida",1,NA,NA
"Unidentified sp51 M PL 053","M_053","Unidentified.sp51.M.PL.053","Unidentified sp51 M PL 053","Asteraceae","Cirsium","Cirsium japonicum",1,NA,NA
"Unidentified sp51 M PL 056","M_056","Unidentified.sp51.M.PL.056","Unidentified sp51 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",1,NA,NA
"Unidentified sp51 M PL 057","M_057","Unidentified.sp51.M.PL.057","Unidentified sp51 M PL 057","Apiaceae","Angelica","Angelica pubescens",2,NA,NA
"Unidentified sp51 M PL 057","M_057","Unidentified.sp51.M.PL.057","Unidentified sp51 M PL 057",NA,NA,"Aralta elata",1,NA,NA
"Unidentified sp51 M PL 058","M_058","Unidentified.sp51.M.PL.058","Unidentified sp51 M PL 058","Apiaceae","Daucus","Daucus carota subsp. carota",1,NA,NA
"Unidentified sp52 M PL 021","M_021","Unidentified.sp52.M.PL.021","Unidentified sp52 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp52 M PL 044","M_044","Unidentified.sp52.M.PL.044","Unidentified sp52 M PL 044",NA,NA,"Peucedanum joponicum",2,NA,NA
"Unidentified sp52 M PL 053","M_053","Unidentified.sp52.M.PL.053","Unidentified sp52 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp52 M PL 054","M_054","Unidentified.sp52.M.PL.054","Unidentified sp52 M PL 054","Fabaceae","Lespedeza","Lespedeza thunbergii",1,NA,NA
"Unidentified sp52 M PL 056","M_056","Unidentified.sp52.M.PL.056","Unidentified sp52 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",1,NA,NA
"Unidentified sp52 M PL 057","M_057","Unidentified.sp52.M.PL.057","Unidentified sp52 M PL 057","Lamiaceae","Comanthosphace","Comanthosphace stellipila",1,NA,NA
"Unidentified sp52 M PL 057","M_057","Unidentified.sp52.M.PL.057","Unidentified sp52 M PL 057","Lauraceae","Lindera","Lindera obtusiloba",1,NA,NA
"Unidentified sp52 M PL 057","M_057","Unidentified.sp52.M.PL.057","Unidentified sp52 M PL 057","Polygonaceae","Persicaria","Persicaria thunbergii",1,NA,NA
"Unidentified sp52 M PL 058","M_058","Unidentified.sp52.M.PL.058","Unidentified sp52 M PL 058","Caprifoliaceae","Lomelosia","Lomelosia stellata",1,NA,NA
"Unidentified sp53 M PL 021","M_021","Unidentified.sp53.M.PL.021","Unidentified sp53 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp53 M PL 044","M_044","Unidentified.sp53.M.PL.044","Unidentified sp53 M PL 044","Malvaceae","Heritiera","Heritiera littoralis",1,NA,NA
"Unidentified sp53 M PL 044","M_044","Unidentified.sp53.M.PL.044","Unidentified sp53 M PL 044","Phyllanthaceae","Glochidion","Glochidion acuminatum",1,NA,NA
"Unidentified sp53 M PL 053","M_053","Unidentified.sp53.M.PL.053","Unidentified sp53 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp53 M PL 054","M_054","Unidentified.sp53.M.PL.054","Unidentified sp53 M PL 054","Rosaceae","Rosa","Rosa borboniana",1,NA,NA
"Unidentified sp53 M PL 056","M_056","Unidentified.sp53.M.PL.056","Unidentified sp53 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",1,NA,NA
"Unidentified sp53 M PL 057","M_057","Unidentified.sp53.M.PL.057","Unidentified sp53 M PL 057","Apiaceae","Angelica","Angelica polymorpha",1,NA,NA
"Unidentified sp53 M PL 057","M_057","Unidentified.sp53.M.PL.057","Unidentified sp53 M PL 057","Apiaceae","Angelica","Angelica pubescens",1,NA,NA
"Unidentified sp53 M PL 057","M_057","Unidentified.sp53.M.PL.057","Unidentified sp53 M PL 057","Polygonaceae","Reynoutria","Reynoutria japonica",1,NA,NA
"Unidentified sp53 M PL 058","M_058","Unidentified.sp53.M.PL.058","Unidentified sp53 M PL 058","Cistaceae","Cistus","Cistus monspeliensis",1,NA,NA
"Unidentified sp53 M PL 058","M_058","Unidentified.sp53.M.PL.058","Unidentified sp53 M PL 058","Lamiaceae","Lavandula","Lavandula stoechas",1,NA,NA
"Unidentified sp53 M PL 058","M_058","Unidentified.sp53.M.PL.058","Unidentified sp53 M PL 058",NA,NA,"Thymelaea hirusta",1,NA,NA
"Unidentified sp54 M PL 021","M_021","Unidentified.sp54.M.PL.021","Unidentified sp54 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp54 M PL 044","M_044","Unidentified.sp54.M.PL.044","Unidentified sp54 M PL 044","Fagaceae","Castanopsis","Castanopsis sieboldii",1,NA,NA
"Unidentified sp54 M PL 044","M_044","Unidentified.sp54.M.PL.044","Unidentified sp54 M PL 044","Primulaceae","Myrsine","Myrsine seguinii",1,NA,NA
"Unidentified sp54 M PL 053","M_053","Unidentified.sp54.M.PL.053","Unidentified sp54 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp54 M PL 054","M_054","Unidentified.sp54.M.PL.054","Unidentified sp54 M PL 054","Hydrangeaceae","Deutzia","Deutzia scabra",1,NA,NA
"Unidentified sp54 M PL 056","M_056","Unidentified.sp54.M.PL.056","Unidentified sp54 M PL 056","Plantaginaceae","Veronicastrum","Veronicastrum sibiricum",2,NA,NA
"Unidentified sp54 M PL 056","M_056","Unidentified.sp54.M.PL.056","Unidentified sp54 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",2,NA,NA
"Unidentified sp54 M PL 056","M_056","Unidentified.sp54.M.PL.056","Unidentified sp54 M PL 056",NA,NA,"Euonymus sieboldianus",2,NA,NA
"Unidentified sp54 M PL 056","M_056","Unidentified.sp54.M.PL.056","Unidentified sp54 M PL 056",NA,NA,"Libanotis coreana",2,NA,NA
"Unidentified sp54 M PL 057","M_057","Unidentified.sp54.M.PL.057","Unidentified sp54 M PL 057","Apiaceae","Angelica","Angelica polymorpha",1,NA,NA
"Unidentified sp54 M PL 057","M_057","Unidentified.sp54.M.PL.057","Unidentified sp54 M PL 057","Apiaceae","Angelica","Angelica pubescens",2,NA,NA
"Unidentified sp54 M PL 058","M_058","Unidentified.sp54.M.PL.058","Unidentified sp54 M PL 058","Aizoaceae","Carpobrotus","Carpobrotus.sp1.M.PL.058",1,NA,NA
"Unidentified sp55 M PL 021","M_021","Unidentified.sp55.M.PL.021","Unidentified sp55 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp55 M PL 044","M_044","Unidentified.sp55.M.PL.044","Unidentified sp55 M PL 044","Elaeocarpaceae","Elaeocarpus","Elaeocarpus japonicus",1,NA,NA
"Unidentified sp55 M PL 044","M_044","Unidentified.sp55.M.PL.044","Unidentified sp55 M PL 044","Fagaceae","Castanopsis","Castanopsis sieboldii",1,NA,NA
"Unidentified sp55 M PL 053","M_053","Unidentified.sp55.M.PL.053","Unidentified sp55 M PL 053","Caprifoliaceae","Weigela","Weigela decora",1,NA,NA
"Unidentified sp55 M PL 054","M_054","Unidentified.sp55.M.PL.054","Unidentified sp55 M PL 054","Malvaceae","Tilia","Tilia japonica",1,NA,NA
"Unidentified sp55 M PL 056","M_056","Unidentified.sp55.M.PL.056","Unidentified sp55 M PL 056","Saxifragaceae","Astilbe","Astilbe thunbergii",1,NA,NA
"Unidentified sp55 M PL 057","M_057","Unidentified.sp55.M.PL.057","Unidentified sp55 M PL 057","Asteraceae","Kalimeris","Kalimeris yomena",2,NA,NA
"Unidentified sp55 M PL 057","M_057","Unidentified.sp55.M.PL.057","Unidentified sp55 M PL 057",NA,NA,"Stenactis annuus",1,NA,NA
"Unidentified sp55 M PL 058","M_058","Unidentified.sp55.M.PL.058","Unidentified sp55 M PL 058","Apiaceae","Daucus","Daucus carota subsp. carota",1,NA,NA
"Unidentified sp56 M PL 021","M_021","Unidentified.sp56.M.PL.021","Unidentified sp56 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp56 M PL 044","M_044","Unidentified.sp56.M.PL.044","Unidentified sp56 M PL 044","Phyllanthaceae","Glochidion","Glochidion acuminatum",1,NA,NA
"Unidentified sp56 M PL 044","M_044","Unidentified.sp56.M.PL.044","Unidentified sp56 M PL 044","Phyllanthaceae","Glochidion","Glochidion zeylanicum",1,NA,NA
"Unidentified sp56 M PL 053","M_053","Unidentified.sp56.M.PL.053","Unidentified sp56 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp56 M PL 054","M_054","Unidentified.sp56.M.PL.054","Unidentified sp56 M PL 054","Lamiaceae","Vitex","Vitex negundo var. negundo",1,NA,NA
"Unidentified sp56 M PL 056","M_056","Unidentified.sp56.M.PL.056","Unidentified sp56 M PL 056","Apiaceae","Angelica","Angelica pubescens",1,NA,NA
"Unidentified sp56 M PL 056","M_056","Unidentified.sp56.M.PL.056","Unidentified sp56 M PL 056","Hydrangeaceae","Hydrangea","Hydrangea paniculata",1,NA,NA
"Unidentified sp56 M PL 057","M_057","Unidentified.sp56.M.PL.057","Unidentified sp56 M PL 057","Apiaceae","Angelica","Angelica pubescens",1,NA,NA
"Unidentified sp56 M PL 057","M_057","Unidentified.sp56.M.PL.057","Unidentified sp56 M PL 057","Asteraceae","Kalimeris","Kalimeris yomena",1,NA,NA
"Unidentified sp56 M PL 057","M_057","Unidentified.sp56.M.PL.057","Unidentified sp56 M PL 057",NA,NA,"Stenactis annuus",1,NA,NA
"Unidentified sp56 M PL 058","M_058","Unidentified.sp56.M.PL.058","Unidentified sp56 M PL 058","Amaryllidaceae","Allium","Allium ampeloprasum",1,NA,NA
"Unidentified sp57 M PL 021","M_021","Unidentified.sp57.M.PL.021","Unidentified sp57 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp57 M PL 044","M_044","Unidentified.sp57.M.PL.044","Unidentified sp57 M PL 044","Brassicaceae","Brassica","Brassica rapa subsp. sylvestris ",1,NA,NA
"Unidentified sp57 M PL 044","M_044","Unidentified.sp57.M.PL.044","Unidentified sp57 M PL 044","Elaeocarpaceae","Elaeocarpus","Elaeocarpus sylvestris",1,NA,NA
"Unidentified sp57 M PL 053","M_053","Unidentified.sp57.M.PL.053","Unidentified sp57 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp57 M PL 054","M_054","Unidentified.sp57.M.PL.054","Unidentified sp57 M PL 054","Oleaceae","Syringa","Syringa vulgaris",1,NA,NA
"Unidentified sp57 M PL 056","M_056","Unidentified.sp57.M.PL.056","Unidentified sp57 M PL 056","Hydrangeaceae","Hydrangea","Hydrangea paniculata",1,NA,NA
"Unidentified sp57 M PL 057","M_057","Unidentified.sp57.M.PL.057","Unidentified sp57 M PL 057","Lamiaceae","Comanthosphace","Comanthosphace stellipila",2,NA,NA
"Unidentified sp57 M PL 057","M_057","Unidentified.sp57.M.PL.057","Unidentified sp57 M PL 057","Polygonaceae","Persicaria","Persicaria thunbergii",1,NA,NA
"Unidentified sp57 M PL 058","M_058","Unidentified.sp57.M.PL.058","Unidentified sp57 M PL 058","Lamiaceae","Lavandula","Lavandula stoechas",1,NA,NA
"Unidentified sp58 M PL 021","M_021","Unidentified.sp58.M.PL.021","Unidentified sp58 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp58 M PL 044","M_044","Unidentified.sp58.M.PL.044","Unidentified sp58 M PL 044","Elaeocarpaceae","Elaeocarpus","Elaeocarpus sylvestris",2,NA,NA
"Unidentified sp58 M PL 053","M_053","Unidentified.sp58.M.PL.053","Unidentified sp58 M PL 053","Salicaceae","Salix","Salix sieboldiana",1,NA,NA
"Unidentified sp58 M PL 054","M_054","Unidentified.sp58.M.PL.054","Unidentified sp58 M PL 054",NA,NA,"Swida macrophylla",1,NA,NA
"Unidentified sp58 M PL 056","M_056","Unidentified.sp58.M.PL.056","Unidentified sp58 M PL 056","Hydrangeaceae","Hydrangea","Hydrangea paniculata",1,NA,NA
"Unidentified sp58 M PL 056","M_056","Unidentified.sp58.M.PL.056","Unidentified sp58 M PL 056","Rosaceae","Filipendula","Filipendula multijuga",1,NA,NA
"Unidentified sp58 M PL 057","M_057","Unidentified.sp58.M.PL.057","Unidentified sp58 M PL 057","Asteraceae","Aster","Aster ageratoides",3,NA,NA
"Unidentified sp58 M PL 058","M_058","Unidentified.sp58.M.PL.058","Unidentified sp58 M PL 058","Rutaceae","Ruta","Ruta chalepensis",1,NA,NA
"Unidentified sp59 M PL 021","M_021","Unidentified.sp59.M.PL.021","Unidentified sp59 M PL 021","Rosaceae","Prunus","Prunus grayana",1,NA,NA
"Unidentified sp59 M PL 044","M_044","Unidentified.sp59.M.PL.044","Unidentified sp59 M PL 044","Sabiaceae","Meliosma","Meliosma rigida",2,NA,NA
"Unidentified sp59 M PL 053","M_053","Unidentified.sp59.M.PL.053","Unidentified sp59 M PL 053","Salicaceae","Salix","Salix vulpina",1,NA,NA
"Unidentified sp59 M PL 054","M_054","Unidentified.sp59.M.PL.054","Unidentified sp59 M PL 054",NA,NA,"Swida macrophylla",1,NA,NA
"Unidentified sp59 M PL 056","M_056","Unidentified.sp59.M.PL.056","Unidentified sp59 M PL 056","Celastraceae","Euonymus","Euonymus macropterus",1,NA,NA
"Unidentified sp59 M PL 056","M_056","Unidentified.sp59.M.PL.056","Unidentified sp59 M PL 056","Grossulariaceae","Ribes","Ribes maximowiczii",1,NA,NA
"Unidentified sp59 M PL 056","M_056","Unidentified.sp59.M.PL.056","Unidentified sp59 M PL 056","Rosaceae","Prunus","Prunus maximowiczii",2,NA,NA
"Unidentified sp59 M PL 056","M_056","Unidentified.sp59.M.PL.056","Unidentified sp59 M PL 056",NA,NA,"Lonicera alpigena ",1,NA,NA
"Unidentified sp59 M PL 057","M_057","Unidentified.sp59.M.PL.057","Unidentified sp59 M PL 057","Polygonaceae","Persicaria","Persicaria thunbergii",1,NA,NA
"Unidentified sp59 M PL 057","M_057","Unidentified.sp59.M.PL.057","Unidentified sp59 M PL 057","Stachyuraceae","Stachyurus","Stachyurus praecox",1,NA,NA
"Unidentified sp59 M PL 057","M_057","Unidentified.sp59.M.PL.057","Unidentified sp59 M PL 057","Violaceae","Viola","Viola hamiltoniana",1,NA,NA
"Unidentified sp59 M PL 058","M_058","Unidentified.sp59.M.PL.058","Unidentified sp59 M PL 058","Apiaceae","Daucus","Daucus carota subsp. carota",1,NA,NA
"Unidentified sp6 M PL 010","M_010","Unidentified.sp6.M.PL.010","Unidentified sp6 M PL 010","Plumbaginaceae","Armeria","Armeria scabra",1,NA,NA
"Unidentified sp6 M PL 010","M_010","Unidentified.sp6.M.PL.010","Unidentified sp6 M PL 010",NA,NA,"Lesquerella arctica",1,NA,NA
"Unidentified sp6 M PL 015","M_015","Unidentified.sp6.M.PL.015","Unidentified sp6 M PL 015","Asteraceae","Chondrilla","Chondrilla juncea",1,NA,NA
"Unidentified sp6 M PL 015","M_015","Unidentified.sp6.M.PL.015","Unidentified sp6 M PL 015","Asteraceae","Scorzonera","Scorzonera cana",1,NA,NA
"Unidentified sp6 M PL 015","M_015","Unidentified.sp6.M.PL.015","Unidentified sp6 M PL 015","Convolvulaceae","Convolvulus","Convolvulus cantabrica",1,NA,NA
"Unidentified sp6 M PL 015","M_015","Unidentified.sp6.M.PL.015","Unidentified sp6 M PL 015","Lamiaceae","Stachys","Stachys cretica",1,NA,NA
"Unidentified sp6 M PL 018","M_018","Unidentified.sp6.M.PL.018","Unidentified sp6 M PL 018","Asteraceae","Cirsium","Cirsium vulgare",1,NA,NA
"Unidentified sp6 M PL 019","M_019","Unidentified.sp6.M.PL.019","Unidentified sp6 M PL 019","Myrtaceae","Baeckia","Baeckea gunniana",1,NA,NA
"Unidentified sp6 M PL 019","M_019","Unidentified.sp6.M.PL.019","Unidentified sp6 M PL 019","Proteaceae","Orites","Orites lancifolius",1,NA,NA
"Unidentified sp6 M PL 021","M_021","Unidentified.sp6.M.PL.021","Unidentified sp6 M PL 021","Rosaceae","Rubus","Rubus palmatus",1,NA,NA
"Unidentified sp6 M PL 021","M_021","Unidentified.sp6.M.PL.021","Unidentified sp6 M PL 021","Sapindaceae","Acer","Acer rufinerve",1,NA,NA
"Unidentified sp6 M PL 021","M_021","Unidentified.sp6.M.PL.021","Unidentified sp6 M PL 021","Violaceae","Viola","Viola hamiltoniana",1,NA,NA
"Unidentified sp6 M PL 021","M_021","Unidentified.sp6.M.PL.021","Unidentified sp6 M PL 021",NA,NA,"Anthriscus aemula",1,NA,NA
"Unidentified sp6 M PL 021","M_021","Unidentified.sp6.M.PL.021","Unidentified sp6 M PL 021",NA,NA,"Euonymus sieboldianus",1,NA,NA
"Unidentified sp6 M PL 022","M_022","Unidentified.sp6.M.PL.022","Unidentified sp6 M PL 022","Hydrophyllaceae","Phacelia","Phacelia secunda",1,NA,NA
"Unidentified sp6 M PL 023","M_023","Unidentified.sp6.M.PL.023","Unidentified sp6 M PL 023","Asteraceae","Grindelia","Grindelia chiloensis",1,NA,NA
"Unidentified sp6 M PL 023","M_023","Unidentified.sp6.M.PL.023","Unidentified sp6 M PL 023","Rosaceae","Rosa","Rosa rubiginosa",1,NA,NA
"Unidentified sp6 M PL 026","M_026","Unidentified.sp6.M.PL.026","Unidentified sp6 M PL 026","Solanaceae","Solanum","Solanum galapagense",1,NA,NA
"Unidentified sp6 M PL 028","M_028","Unidentified.sp6.M.PL.028","Unidentified sp6 M PL 028","Asteraceae","Celmisia","Celmisia gracilenta",1,NA,NA
"Unidentified sp6 M PL 028","M_028","Unidentified.sp6.M.PL.028","Unidentified sp6 M PL 028","Thymelaeaceae","Pimelea","Pimelea sericeovillosa",1,NA,NA
"Unidentified sp6 M PL 034","M_034","Unidentified.sp6.M.PL.034","Unidentified sp6 M PL 034","Myrtaceae","Tepualia","Tepualia stipularis",1,NA,NA
"Unidentified sp6 M PL 036","M_036","Unidentified.sp6.M.PL.036","Unidentified sp6 M PL 036","Apiaceae","Crithmum","Crithmum maritimum",1,NA,NA
"Unidentified sp6 M PL 037","M_037","Unidentified.sp6.M.PL.037","Unidentified sp6 M PL 037","Asteraceae","Cirsium","Cirsium arvense",1,NA,NA
"Unidentified sp6 M PL 037","M_037","Unidentified.sp6.M.PL.037","Unidentified sp6 M PL 037","Asteraceae","Sonchus","Sonchus arvensis",1,NA,NA
"Unidentified sp6 M PL 038","M_038","Unidentified.sp6.M.PL.038","Unidentified sp6 M PL 038","Apiaceae","Chaerophyllum","Chaerophyllum temulum",1,NA,NA
"Unidentified sp6 M PL 038","M_038","Unidentified.sp6.M.PL.038","Unidentified sp6 M PL 038","Asteraceae","Lapsana","Lapsana communis",1,NA,NA
"Unidentified sp6 M PL 040","M_040","Unidentified.sp6.M.PL.040","Unidentified sp6 M PL 040","Malpighiaceae","Byrsonima","Byrsonima.sp1.M.PL.040",1,NA,NA
"Unidentified sp6 M PL 040","M_040","Unidentified.sp6.M.PL.040","Unidentified sp6 M PL 040",NA,NA,"Dendropanax arboreus ",1,NA,NA
"Unidentified sp6 M PL 041","M_041","Unidentified.sp6.M.PL.041","Unidentified sp6 M PL 041","Asteraceae","Vernonia","Vernonia.sp1.M.PL.041",2,NA,NA
"Unidentified sp6 M PL 041","M_041","Unidentified.sp6.M.PL.041","Unidentified sp6 M PL 041","Asteraceae","Wedelia","Wedelia calycina",3,NA,NA
"Unidentified sp6 M PL 041","M_041","Unidentified.sp6.M.PL.041","Unidentified sp6 M PL 041","Fabaceae","Chamaecrista","Chamaecrista glandulosa",14,NA,NA
"Unidentified sp6 M PL 041","M_041","Unidentified.sp6.M.PL.041","Unidentified sp6 M PL 041",NA,NA,"Spermacoce assurgens",2,NA,NA
"Unidentified sp6 M PL 043","M_043","Unidentified.sp6.M.PL.043","Unidentified sp6 M PL 043","Asteraceae","Achillea","Achillea millefolium",1,NA,NA
